"","Rented.Bike.Count","Hour","Temperature..C.","Humidity...","Wind.speed..m.s.","Visibility..10m.","Dew.point.temperature..C.","Solar.Radiation..MJ.m2.","Rainfall.mm.","Snowfall..cm.","Seasons","Holiday","Functioning.Day"
"1264",63,15,3.6,69,1.8,655,-1.5,0.17,0,0,"4","0","1"
"1265",18,16,2,87,1.9,140,0,0.03,0,0,"4","0","1"
"1266",43,17,1.3,93,1.2,81,0.2,0.03,0,0.2,"4","0","1"
"1267",170,18,1.1,96,3,187,0.5,0,3.3,1,"4","0","1"
"1268",167,19,-0.1,88,3.2,582,-1.8,0,0,1,"4","0","1"
"1269",181,20,-0.8,85,2.9,836,-3,0,0,1,"4","0","1"
"1270",187,21,-1.8,85,2.9,590,-3.9,0,0,1,"4","0","1"
"1271",170,22,-3.2,81,3.9,492,-6,0,0,1,"4","0","1"
"1272",139,23,-4.2,79,2.9,554,-7.3,0,0,1,"4","0","1"
"1273",96,0,-5.3,77,3.8,894,-8.7,0,0,1,"4","0","1"
"1274",120,1,-6,76,3.1,1178,-9.5,0,0,1,"4","0","1"
"1275",75,2,-7.5,65,3.9,2000,-12.9,0,0,1,"4","0","1"
"1276",55,3,-8.6,68,3.3,2000,-13.4,0,0,1,"4","0","1"
"1277",45,4,-9.5,49,4.3,2000,-18.2,0,0,1,"4","0","1"
"1278",44,5,-10.5,46,3,2000,-19.9,0,0,1,"4","0","1"
"1279",84,6,-11.5,47,3.2,2000,-20.5,0,0,1,"4","0","1"
"1280",211,7,-12.5,41,4.5,2000,-23,0,0,1,"4","0","1"
"1281",423,8,-13,41,4,2000,-23.5,0,0,1,"4","0","1"
"1282",228,9,-13.3,36,3.5,2000,-25.2,0.19,0,1,"4","0","1"
"1283",132,10,-12.1,34,3.5,1968,-24.8,0.62,0,1,"4","0","1"
"1284",184,11,-11.7,27,4,1935,-26.9,0.94,0,1,"4","0","1"
"1285",180,12,-11.3,27,3.7,1955,-26.6,1.18,0,1,"4","0","1"
"1286",189,13,-11,27,4,1959,-26.3,1.26,0,1,"4","0","1"
"1287",169,14,-10.4,30,4.3,2000,-24.6,1.22,0,1,"4","0","1"
"1288",181,15,-9.7,32,3.6,2000,-23.3,1.04,0,1,"4","0","1"
"1289",181,16,-10.1,34,4.3,2000,-23,0.74,0,1,"4","0","1"
"1290",239,17,-10.6,38,3.5,2000,-22.2,0.38,0,0.9,"4","0","1"
"1291",351,18,-11.5,43,2.4,2000,-21.6,0.05,0,0.9,"4","0","1"
"1292",248,19,-12,47,3.2,2000,-21,0,0,0.9,"4","0","1"
"1293",178,20,-12.5,52,3,2000,-20.3,0,0,0.9,"4","0","1"
"1294",145,21,-13.2,49,4.1,2000,-21.6,0,0,0.9,"4","0","1"
"1295",117,22,-13.9,45,4,2000,-23.2,0,0,0.9,"4","0","1"
"1296",106,23,-14.3,38,4,2000,-25.5,0,0,0.9,"4","0","1"
"1297",90,0,-14.6,34,3.9,2000,-27,0,0,0.9,"4","0","1"
"1298",89,1,-15,31,2.5,2000,-28.3,0,0,0.9,"4","0","1"
"1299",50,2,-15.2,32,3.1,2000,-28.2,0,0,0.9,"4","0","1"
"1300",32,3,-15.2,30,3.4,2000,-28.9,0,0,0.9,"4","0","1"
"1301",24,4,-15.4,30,2.5,2000,-29.1,0,0,0.9,"4","0","1"
"1302",34,5,-15.6,29,3.7,2000,-29.6,0,0,0.9,"4","0","1"
"1303",71,6,-15.7,29,2.5,2000,-29.7,0,0,0.9,"4","0","1"
"1304",164,7,-15.9,30,3,2000,-29.5,0,0,0.9,"4","0","1"
"1305",364,8,-16.2,30,1.6,2000,-29.8,0,0,0.9,"4","0","1"
"1306",192,9,-15.8,27,3.4,2000,-30.5,0.2,0,0.9,"4","0","1"
"1307",90,10,-14.5,24,4.6,1902,-30.6,0.61,0,0.9,"4","0","1"
"1308",124,11,-13.1,25,3.8,1964,-29,0.96,0,0.9,"4","0","1"
"1309",121,12,-12.2,26,4,2000,-27.8,1.17,0,0.9,"4","0","1"
"1311",125,14,-11.1,26,3.8,1980,-26.8,1.25,0,0.8,"4","0","1"
"1312",149,15,-10.8,29,3.8,2000,-25.4,1.06,0,0.7,"4","0","1"
"1313",124,16,-11.2,30,4.7,2000,-25.3,0.77,0,0.7,"4","0","1"
"1314",203,17,-11.8,26,3.5,2000,-27.4,0.39,0,0.7,"4","0","1"
"1315",297,18,-13,29,3.4,2000,-27.3,0.05,0,0.7,"4","0","1"
"1316",211,19,-13.8,32,2.2,2000,-26.9,0,0,0.7,"4","0","1"
"1317",125,20,-14.3,37,1.3,2000,-25.8,0,0,0.7,"4","0","1"
"1318",132,21,-14.7,40,3.2,1933,-25.3,0,0,0.7,"4","0","1"
"1319",121,22,-15.2,45,4,2000,-24.4,0,0,0.7,"4","0","1"
"1320",82,23,-15.7,43,3.6,2000,-25.4,0,0,0.7,"4","0","1"
"1321",78,0,-15.9,43,3.8,2000,-25.6,0,0,0.7,"4","0","1"
"1322",68,1,-16.1,42,2.2,2000,-26,0,0,0.7,"4","0","1"
"1323",60,2,-16,42,1.3,2000,-25.9,0,0,0.7,"4","0","1"
"1324",32,3,-16,40,1.9,2000,-26.5,0,0,0.7,"4","0","1"
"1325",22,4,-15.9,37,2.4,1985,-27.2,0,0,0.7,"4","0","1"
"1326",34,5,-15.8,37,2.7,2000,-27.1,0,0,0.7,"4","0","1"
"1327",71,6,-16.1,33,3,2000,-28.7,0,0,0.7,"4","0","1"
"1328",165,7,-16.2,33,2.2,2000,-28.7,0,0,0.7,"4","0","1"
"1329",349,8,-16.4,32,3.3,2000,-29.2,0.01,0,0.6,"4","0","1"
"1330",187,9,-16.2,33,2.9,2000,-28.7,0.19,0,0.6,"4","0","1"
"1331",105,10,-15.3,33,2.4,2000,-27.9,0.56,0,0.6,"4","0","1"
"1332",122,11,-13.8,25,3.5,1996,-29.6,0.91,0,0.6,"4","0","1"
"1333",142,12,-12.8,25,3.2,1981,-28.7,1.16,0,0.6,"4","0","1"
"1334",130,13,-11.4,27,3.9,2000,-26.7,1.26,0,0.6,"4","0","1"
"1335",160,14,-10.4,25,2.3,1981,-26.7,1.21,0,0.5,"4","0","1"
"1336",130,15,-9.7,28,3.7,2000,-24.8,1,0,0.5,"4","0","1"
"1337",152,16,-9.6,31,2.6,1973,-23.6,0.66,0,0.5,"4","0","1"
"1338",170,17,-10.9,32,4,2000,-24.4,0.28,0,0.5,"4","0","1"
"1339",288,18,-11.8,33,4,2000,-24.8,0.04,0,0.5,"4","0","1"
"1340",178,19,-12.7,33,3.7,2000,-25.6,0,0,0.5,"4","0","1"
"1341",141,20,-13.5,33,2.4,2000,-26.3,0,0,0.5,"4","0","1"
"1342",137,21,-14.1,35,2.2,2000,-26.2,0,0,0.5,"4","0","1"
"1343",113,22,-14.6,35,2.5,2000,-26.7,0,0,0.5,"4","0","1"
"1344",79,23,-14.9,35,2.8,2000,-26.9,0,0,0.5,"4","0","1"
"1345",68,0,-15.1,34,1.7,2000,-27.4,0,0,0.5,"4","0","1"
"1346",93,1,-15.3,34,1.7,2000,-27.6,0,0,0.5,"4","0","1"
"1347",54,2,-15.6,33,2.2,2000,-28.2,0,0,0.5,"4","0","1"
"1348",41,3,-15.9,34,2.9,2000,-28.2,0,0,0.5,"4","0","1"
"1349",24,4,-16.4,36,1.5,2000,-28,0,0,0.5,"4","0","1"
"1350",36,5,-16.9,38,2.3,2000,-27.9,0,0,0.5,"4","0","1"
"1351",64,6,-17.4,40,1.6,2000,-27.7,0,0,0.5,"4","0","1"
"1352",142,7,-17.5,38,3.4,2000,-28.4,0,0,0.5,"4","0","1"
"1353",322,8,-17.8,40,2.5,2000,-28.1,0,0,0.5,"4","0","1"
"1354",149,9,-17.5,37,3.8,1941,-28.7,0.21,0,0.5,"4","0","1"
"1355",96,10,-16.5,33,3.4,1703,-29,0.62,0,0.5,"4","0","1"
"1356",93,11,-15.6,31,3.3,1808,-28.9,0.93,0,0.5,"4","0","1"
"1357",111,12,-14.4,30,2.7,1906,-28.2,1.17,0,0.5,"4","0","1"
"1358",115,13,-13.3,28,2.7,1889,-27.9,1.26,0,0.5,"4","0","1"
"1359",116,14,-12.1,27,2.5,1879,-27.3,1.25,0,0.4,"4","0","1"
"1360",140,15,-11.4,27,3.3,1805,-26.7,0,0,0.4,"4","0","1"
"1361",147,16,-10.8,28,2.7,1778,-25.8,0.77,0,0.4,"4","0","1"
"1362",196,17,-11.5,31,3.3,1745,-25.2,0.41,0,0.3,"4","0","1"
"1363",305,18,-12.7,33,2.5,1835,-25.6,0.05,0,0.3,"4","0","1"
"1364",171,19,-13.2,33,2.4,1863,-26.1,0,0,0.3,"4","0","1"
"1365",121,20,-13.7,35,1.7,1878,-25.9,0,0,0.3,"4","0","1"
"1366",130,21,-14.1,36,1.8,1869,-25.9,0,0,0.3,"4","0","1"
"1367",108,22,-14.6,40,1.8,1746,-25.2,0,0,0.3,"4","0","1"
"1368",89,23,-14.4,38,2.7,1738,-25.6,0,0,0.3,"4","0","1"
"1369",80,0,-15,42,1.2,1766,-25,0,0,0.3,"4","0","1"
"1370",94,1,-15.1,43,0.8,1905,-24.9,0,0,0.3,"4","0","1"
"1371",75,2,-15.3,43,0.6,1867,-25,0,0,0.3,"4","0","1"
"1372",41,3,-15.3,43,0.8,1963,-25,0,0,0.3,"4","0","1"
"1373",36,4,-15.3,47,0.8,1868,-24,0,0,0.3,"4","0","1"
"1374",25,5,-15.4,45,0.8,2000,-24.6,0,0,0.3,"4","0","1"
"1375",33,6,-15.3,47,0.7,1921,-24,0,0,0.3,"4","0","1"
"1376",57,7,-15.7,53,1.3,1629,-23.1,0,0,0.3,"4","0","1"
"1377",84,8,-15.9,58,0.9,1369,-22.2,0,0,0.3,"4","0","1"
"1378",105,9,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,"4","0","1"
"1379",96,10,-12.3,35,0.6,1497,-24.6,0.6,0,0.3,"4","0","1"
"1380",125,11,-9.6,33,1.1,1748,-22.9,0.9,0,0.3,"4","0","1"
"1381",145,12,-7.7,32,2.5,1763,-21.5,1.13,0,0.3,"4","0","1"
"1382",189,13,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,"4","0","1"
"1383",193,14,-4.1,25,2,1730,-21.2,1.2,0,0.2,"4","0","1"
"1384",192,15,-3.7,26,2.2,1739,-20.4,1.04,0,0,"4","0","1"
"1385",195,16,-3.7,25,2.6,1839,-20.9,0.74,0,0,"4","0","1"
"1386",207,17,-4.6,26,1.9,2000,-21.2,0.39,0,0,"4","0","1"
"1387",162,18,-6.6,31,3,1988,-20.9,0.06,0,0,"4","0","1"
"1388",122,19,-7.1,33,2,1887,-20.6,0,0,0,"4","0","1"
"1389",117,20,-7.6,36,1.7,1858,-20.1,0,0,0,"4","0","1"
"1390",103,21,-7.9,35,2.6,1878,-20.7,0,0,0,"4","0","1"
"1391",114,22,-7.8,43,2.3,1804,-18.2,0,0,0,"4","0","1"
"1392",103,23,-7.6,42,1.2,1760,-18.3,0,0,0,"4","0","1"
"1393",125,0,-7.5,36,2.3,1972,-20,0,0,0,"4","0","1"
"1394",103,1,-7.5,45,2.4,1853,-17.4,0,0,0,"4","0","1"
"1395",72,2,-7.8,51,1.9,1627,-16.1,0,0,0,"4","0","1"
"1396",67,3,-7.7,49,1.8,1573,-16.5,0,0,0,"4","0","1"
"1397",38,4,-7.6,37,1.6,1966,-19.8,0,0,0,"4","0","1"
"1398",21,5,-7.5,33,1.5,2000,-21,0,0,0,"4","0","1"
"1399",30,6,-7.8,35,1.9,2000,-20.6,0,0,0,"4","0","1"
"1400",42,7,-8,39,1.9,2000,-19.5,0,0,0,"4","0","1"
"1401",72,8,-8.1,43,1.7,1943,-18.5,0,0,0,"4","0","1"
"1402",104,9,-7.8,41,1.8,1923,-18.7,0.17,0,0,"4","0","1"
"1403",111,10,-5.9,35,1.9,1940,-18.9,0.53,0,0,"4","0","1"
"1404",145,11,-4.6,27,2.6,1887,-20.8,0.85,0,0,"4","0","1"
"1405",189,12,-3.5,26,2.5,1756,-20.2,1.07,0,0,"4","0","1"
"1406",206,13,-2.4,22,2.5,1866,-21.2,1.16,0,0,"4","0","1"
"1407",225,14,-1.5,20,3,1992,-21.6,1.09,0,0,"4","0","1"
"1408",217,15,-1.9,23,4.3,2000,-20.3,0.7,0,0,"4","0","1"
"1409",187,16,-2.1,27,4,2000,-18.6,0.52,0,0,"4","0","1"
"1411",157,18,-4.9,35,3.7,2000,-18,0.04,0,0,"4","0","1"
"1412",134,19,-6,31,3.6,2000,-20.4,0,0,0,"4","0","1"
"1413",113,20,-7,30,2.8,2000,-21.6,0,0,0,"4","0","1"
"1414",106,21,-7.3,34,3.5,2000,-20.5,0,0,0,"4","0","1"
"1415",105,22,-7.9,40,2.5,1997,-19.1,0,0,0,"4","0","1"
"1416",81,23,-8.7,42,2.1,1981,-19.3,0,0,0,"4","0","1"
"1417",80,0,-9.3,45,0.7,1976,-19,0,0,0,"4","0","1"
"1418",62,1,-9.8,47,1.3,1934,-19,0,0,0,"4","0","1"
"1419",49,2,-10.2,47,0.9,1808,-19.3,0,0,0,"4","0","1"
"1420",27,3,-9.8,43,2.8,1963,-20,0,0,0,"4","0","1"
"1421",26,4,-9.9,45,2.5,1967,-19.6,0,0,0,"4","0","1"
"1422",50,5,-10.4,47,1,1921,-19.5,0,0,0,"4","0","1"
"1423",94,6,-10.9,43,1,1967,-21,0,0,0,"4","0","1"
"1424",231,7,-11.1,37,1.6,2000,-22.9,0,0,0,"4","0","1"
"1425",450,8,-11.5,38,1,1998,-23,0.01,0,0,"4","0","1"
"1426",217,9,-10.8,34,2.9,1975,-23.6,0.17,0,0,"4","0","1"
"1427",135,10,-9.5,28,3.7,1893,-24.6,0.59,0,0,"4","0","1"
"1428",166,11,-8.1,24,3.6,1761,-25.1,0.91,0,0,"4","0","1"
"1429",186,12,-7.3,23,3.8,1903,-24.9,1.17,0,0,"4","0","1"
"1430",166,13,-6.9,23,4.6,1963,-24.6,1.28,0,0,"4","0","1"
"1431",168,14,-5.7,23,4.5,1956,-23.5,1.25,0,0,"4","0","1"
"1432",177,15,-5.2,27,4.5,1927,-21.3,1.06,0,0,"4","0","1"
"1433",195,16,-5.5,28,4.3,1926,-21.1,0.78,0,0,"4","0","1"
"1434",239,17,-5.7,30,3.6,1978,-20.5,0.4,0,0,"4","0","1"
"1435",438,18,-6.6,34,2.5,2000,-19.8,0.06,0,0,"4","0","1"
"1436",282,19,-7.1,40,3.2,2000,-18.4,0,0,0,"4","0","1"
"1437",197,20,-7.4,41,3.8,2000,-18.4,0,0,0,"4","0","1"
"1438",182,21,-7.7,42,2.9,1905,-18.4,0,0,0,"4","0","1"
"1439",172,22,-8.8,40,3,1985,-19.9,0,0,0,"4","0","1"
"1440",99,23,-9.4,41,1.6,2000,-20.2,0,0,0,"4","0","1"
"1441",108,0,-10,34,1.1,2000,-22.9,0,0,0,"4","0","1"
"1442",129,1,-10.4,37,0.3,2000,-22.3,0,0,0,"4","0","1"
"1443",84,2,-10.6,40,1,2000,-21.6,0,0,0,"4","0","1"
"1444",54,3,-10.7,42,1.4,2000,-21.1,0,0,0,"4","0","1"
"1445",33,4,-11.1,50,1.2,1986,-19.4,0,0,0,"4","0","1"
"1446",47,5,-11.3,53,1.6,1979,-19,0,0,0,"4","0","1"
"1447",94,6,-11.2,53,0.9,2000,-18.9,0,0,0,"4","0","1"
"1448",214,7,-11.3,57,0.9,1984,-18.1,0,0,0,"4","0","1"
"1449",491,8,-11.1,61,0.7,1963,-17.1,0.01,0,0,"4","0","1"
"1450",254,9,-9.9,49,0.8,1624,-18.6,0.2,0,0,"4","0","1"
"1451",170,10,-7.5,42,0.9,1705,-18.2,0.55,0,0,"4","0","1"
"1452",220,11,-4.5,29,1.3,1912,-19.8,0.79,0,0,"4","0","1"
"1453",253,12,-3.2,32,2.7,1900,-17.5,1.01,0,0,"4","0","1"
"1454",225,13,-1.3,35,2,1893,-14.8,1.18,0,0,"4","0","1"
"1455",238,14,-1.1,46,2.1,1437,-11.2,0.72,0,0,"4","0","1"
"1456",173,15,-1.6,55,2.5,1891,-9.4,0.64,0,0,"4","0","1"
"1457",94,16,-2.2,76,1.7,233,-5.8,0.25,0,0,"4","0","1"
"1458",53,17,-2.4,85,0.3,174,-4.5,0.06,0,0.6,"4","0","1"
"1459",100,18,-2.3,91,0.4,202,-3.5,0,1.4,2,"4","0","1"
"1460",59,19,-1.7,91,1.1,167,-2.9,0,0,3,"4","0","1"
"1461",72,20,-1.5,91,1.7,270,-2.7,0,0,3.3,"4","0","1"
"1462",60,21,-1.6,91,1.3,508,-2.8,0,1.5,3.5,"4","0","1"
"1463",73,22,-1.7,85,1.2,1006,-3.8,0,0,3.5,"4","0","1"
"1464",62,23,-1.7,83,1,1093,-4.2,0,0,3.5,"4","0","1"
"1465",69,0,-1.7,83,0.8,1113,-4.2,0,0,3.5,"4","0","1"
"1466",96,1,-1.6,81,1.1,1141,-4.4,0,0,3.5,"4","0","1"
"1467",60,2,-1.6,80,1.4,1097,-4.6,0,0,3.5,"4","0","1"
"1468",47,3,-2.2,83,1,977,-4.7,0,0,3.5,"4","0","1"
"1469",34,4,-2.4,82,1.5,877,-5,0,0,3.5,"4","0","1"
"1470",34,5,-2.8,83,0.6,946,-5.2,0,0,3.5,"4","0","1"
"1471",63,6,-3.1,80,0.7,1215,-6,0,0,3.5,"4","0","1"
"1472",124,7,-3.5,83,1.6,953,-5.9,0,0,3.5,"4","0","1"
"1473",273,8,-3.6,83,1.7,915,-6,0,0,3.5,"4","0","1"
"1474",137,9,-3.3,77,1.2,916,-6.7,0.1,0,3.4,"4","0","1"
"1475",102,10,-2.3,63,1.7,1286,-8.4,0.22,0,3.2,"4","0","1"
"1476",144,11,-1.5,46,2.5,1906,-11.6,0.56,0,3,"4","0","1"
"1477",160,12,-1,35,2.7,1921,-14.5,0.64,0,3,"4","0","1"
"1478",171,13,-0.8,39,2.6,1853,-13,0.54,0,2.8,"4","0","1"
"1479",156,14,-0.7,33,2.7,1984,-15,0.56,0,2.5,"4","0","1"
"1480",214,15,-0.5,30,2.3,1997,-15.9,0.45,0,2.2,"4","0","1"
"1481",216,16,-0.1,29,1.6,2000,-16,0.5,0,1.8,"4","0","1"
"1482",279,17,-0.9,34,2.8,2000,-14.8,0.28,0,1.8,"4","0","1"
"1483",403,18,-1.8,35,2.1,2000,-15.2,0.05,0,1.6,"4","0","1"
"1484",270,19,-2.2,36,2.2,2000,-15.2,0,0,1.6,"4","0","1"
"1485",229,20,-2.6,36,3.1,2000,-15.6,0,0,1.6,"4","0","1"
"1486",229,21,-3.4,40,0.9,2000,-15,0,0,1.6,"4","0","1"
"1487",188,22,-4.2,48,1,2000,-13.5,0,0,1.6,"4","0","1"
"1488",132,23,-4.7,53,1.3,2000,-12.8,0,0,1.6,"4","0","1"
"1489",122,0,-5.2,56,1.4,1996,-12.6,0,0,1.6,"4","0","1"
"1490",149,1,-5.4,54,1.7,1996,-13.2,0,0,1.6,"4","0","1"
"1491",103,2,-5.5,53,2.1,1980,-13.5,0,0,1.6,"4","0","1"
"1492",81,3,-6.2,57,1.6,1874,-13.3,0,0,1.6,"4","0","1"
"1493",37,4,-7.1,56,1.8,1841,-14.4,0,0,1.6,"4","0","1"
"1494",51,5,-7.8,65,2.3,1737,-13.2,0,0,1.6,"4","0","1"
"1495",95,6,-8.1,59,0.7,1915,-14.7,0,0,1.6,"4","0","1"
"1496",244,7,-8.7,64,0.5,1972,-14.2,0,0,1.6,"4","0","1"
"1497",459,8,-8.6,59,1,1948,-15.1,0.01,0,1.6,"4","0","1"
"1498",259,9,-7.9,50,0.6,1805,-16.5,0.23,0,1.6,"4","0","1"
"1499",168,10,-5,41,0.5,1799,-16.2,0.64,0,1.5,"4","0","1"
"1500",194,11,-2.6,33,1.5,1830,-16.6,0.95,0,1.4,"4","0","1"
"1501",240,12,-1.1,31,1.3,1869,-16.1,1.2,0,1.3,"4","0","1"
"1502",233,13,0.3,28,3.1,1988,-16.1,1.3,0,1,"4","0","1"
"1503",256,14,0.8,23,3.2,2000,-18,1.29,0,0.5,"4","0","1"
"1504",293,15,0.7,25,3,1987,-17.1,1.12,0,0,"4","0","1"
"1505",268,16,1.1,26,2.1,1957,-16.3,0.82,0,0,"4","0","1"
"1506",341,17,0.3,26,2.4,1977,-17,0.45,0,0,"4","0","1"
"1507",542,18,-1,28,1.9,2000,-17.2,0.08,0,0,"4","0","1"
"1508",344,19,-1.8,32,1.5,2000,-16.3,0,0,0,"4","0","1"
"1509",263,20,-2.4,36,1,2000,-15.4,0,0,0,"4","0","1"
"1510",257,21,-3.2,47,1.8,1917,-12.9,0,0,0,"4","0","1"
"1511",235,22,-3.9,52,1.2,1871,-12.3,0,0,0,"4","0","1"
"1512",143,23,-4.5,55,0.4,1908,-12.1,0,0,0,"4","0","1"
"1513",138,0,-4.9,56,1.1,1982,-12.3,0,0,0,"4","0","1"
"1514",159,1,-5.2,56,0.9,1973,-12.6,0,0,0,"4","0","1"
"1515",102,2,-5.7,59,0.3,1951,-12.4,0,0,0,"4","0","1"
"1516",65,3,-6.3,63,0.9,1425,-12.2,0,0,0,"4","0","1"
"1517",47,4,-6.7,65,1.1,1705,-12.1,0,0,0,"4","0","1"
"1518",48,5,-6.8,61,0.2,1724,-13,0,0,0,"4","0","1"
"1519",115,6,-7,62,1.3,1830,-13,0,0,0,"4","0","1"
"1520",267,7,-7.4,62,1.5,1909,-13.4,0,0,0,"4","0","1"
"1521",558,8,-7.4,58,2.2,1882,-14.2,0.01,0,0,"4","0","1"
"1522",280,9,-6.5,54,1.2,1541,-14.2,0.22,0,0,"4","0","1"
"1523",187,10,-4.1,43,1.2,1187,-14.8,0.59,0,0,"4","0","1"
"1524",234,11,-1.4,37,1,1317,-14.2,0.91,0,0,"4","0","1"
"1525",303,12,0.9,37,1.5,1283,-12.1,1.12,0,0,"4","0","1"
"1526",294,13,1.6,29,2.2,1662,-14.5,1.2,0,0,"4","0","1"
"1527",293,14,3.2,26,2.2,1499,-14.5,1.16,0,0,"4","0","1"
"1528",310,15,3.6,26,2.4,1687,-14.1,0.99,0,0,"4","0","1"
"1529",330,16,2.9,26,3,1968,-14.7,0.69,0,0,"4","0","1"
"1530",382,17,2,25,2.3,1998,-16,0.34,0,0,"4","0","1"
"1531",592,18,0.5,37,3,1733,-12.5,0.06,0,0,"4","0","1"
"1532",379,19,-0.5,43,2.5,1666,-11.5,0,0,0,"4","0","1"
"1533",241,20,-1.3,51,2.4,1481,-10.1,0,0,0,"4","0","1"
"1534",225,21,-2,61,1.7,1655,-8.5,0,0,0,"4","0","1"
"1535",227,22,-2.4,63,1.3,1523,-8.4,0,0,0,"4","0","1"
"1536",178,23,-2.6,69,2,1434,-7.5,0,0,0,"4","0","1"
"1537",182,0,-2.5,69,2.2,1366,-7.4,0,0,0,"4","0","1"
"1538",184,1,-2.3,71,3.2,1078,-6.8,0,0,0,"4","0","1"
"1539",123,2,-3.4,82,4.2,184,-6,0,0,0,"4","0","1"
"1540",60,3,-4.4,80,4.3,346,-7.3,0,0.1,0.1,"4","0","1"
"1541",35,4,-5.6,74,4,387,-9.5,0,0,0.2,"4","0","1"
"1542",31,5,-6.3,65,3.9,1521,-11.8,0,0,0.3,"4","0","1"
"1543",33,6,-7.8,57,4.8,1867,-14.8,0,0.4,0.3,"4","0","1"
"1544",67,7,-8.8,58,4,1942,-15.5,0,0,0.3,"4","0","1"
"1545",116,8,-9.5,56,3.5,1979,-16.6,0.01,0,0.3,"4","0","1"
"1546",168,9,-9.4,47,3.3,1995,-18.6,0.42,0,0.3,"4","0","1"
"1547",144,10,-8.5,43,4,1797,-18.8,1.09,0,0.2,"4","0","1"
"1548",195,11,-7.7,41,4.6,1984,-18.7,1.65,0,0.2,"4","0","1"
"1549",192,12,-6,38,3.4,1930,-18,2.04,0,0,"4","0","1"
"1550",229,13,-5.8,38,3.7,1961,-17.8,2.25,0,0,"4","0","1"
"1551",196,14,-5,31,4,2000,-19.5,2.18,0,0,"4","0","1"
"1552",210,15,-4.5,31,4.3,1979,-19.1,1.91,0,0,"4","0","1"
"1553",205,16,-4.2,31,3.5,1974,-18.8,1.42,0,0,"4","0","1"
"1554",211,17,-5.6,32,4.6,2000,-19.7,0.53,0,0,"4","0","1"
"1555",175,18,-6.6,36,4.4,2000,-19.2,0.15,0,0,"4","0","1"
"1556",135,19,-7.6,32,4.8,2000,-21.4,0,0,0,"4","0","1"
"1557",109,20,-8.5,31,4.1,2000,-22.6,0,0,0,"4","0","1"
"1558",107,21,-9.1,38,2.7,2000,-20.8,0,0,0,"4","0","1"
"1559",92,22,-9.7,45,3,2000,-19.4,0,0,0,"4","0","1"
"1560",91,23,-10,48,2.6,2000,-18.9,0,0,0,"4","0","1"
"1561",98,0,-10.4,49,2.4,2000,-19,0,0,0,"4","0","1"
"1562",90,1,-10.5,48,3.1,2000,-19.4,0,0,0,"4","0","1"
"1563",60,2,-10.5,49,2,2000,-19.1,0,0,0,"4","0","1"
"1564",54,3,-10.6,47,3.7,2000,-19.7,0,0,0,"4","0","1"
"1565",35,4,-11.2,47,2.3,2000,-20.3,0,0,0,"4","0","1"
"1566",21,5,-11.5,51,3.3,1996,-19.6,0,0,0,"4","0","1"
"1567",23,6,-11.8,54,2.4,1917,-19.2,0,0,0,"4","0","1"
"1568",34,7,-12.4,54,2.5,1790,-19.8,0,0,0,"4","0","1"
"1569",70,8,-12.8,56,2.4,1507,-19.7,0.02,0,0,"4","0","1"
"1570",97,9,-12.4,51,3.8,1415,-20.4,0.38,0,0,"4","0","1"
"1571",103,10,-11.2,43,3.5,1359,-21.3,1.04,0,0,"4","0","1"
"1572",115,11,-9.7,37,2.8,1436,-21.6,1.57,0,0,"4","0","1"
"1573",165,12,-8.3,32,1.8,1295,-22.1,1.99,0,0,"4","0","1"
"1574",152,13,-8.3,34,4,1561,-21.4,2.22,0,0,"4","0","1"
"1575",177,14,-7.4,33,4,1713,-20.9,2.17,0,0,"4","0","1"
"1576",190,15,-6.4,30,4.9,1939,-21.1,1.89,0,0,"4","0","1"
"1577",181,16,-5.4,29,3.6,1979,-20.6,1.4,0,0,"4","0","1"
"1578",184,17,-5.9,27,3.6,1974,-21.9,0.81,0,0,"4","0","1"
"1579",154,18,-7,26,4.1,2000,-23.3,0.16,0,0,"4","0","1"
"1580",124,19,-7.7,31,3.3,2000,-21.9,0,0,0,"4","0","1"
"1581",98,20,-8.2,28,3.5,2000,-23.5,0,0,0,"4","0","1"
"1582",107,21,-8.9,35,3.2,2000,-21.6,0,0,0,"4","0","1"
"1583",78,22,-9.7,45,1.3,2000,-19.4,0,0,0,"4","0","1"
"1584",77,23,-10.3,48,2,2000,-19.2,0,0,0,"4","0","1"
"1585",82,0,-10.5,52,2.4,2000,-18.4,0,0,0,"4","0","1"
"1586",52,1,-11.2,54,1,2000,-18.6,0,0,0,"4","0","1"
"1587",39,2,-11.2,55,1.5,2000,-18.4,0,0,0,"4","0","1"
"1588",33,3,-11.3,54,0.6,2000,-18.7,0,0,0,"4","0","1"
"1589",20,4,-11.7,51,1.2,2000,-19.8,0,0,0,"4","0","1"
"1590",37,5,-11.6,45,2.4,2000,-21.1,0,0,0,"4","0","1"
"1591",110,6,-11.5,40,2.3,2000,-22.4,0,0,0,"4","0","1"
"1592",227,7,-11.6,44,1.6,2000,-21.4,0,0,0,"4","0","1"
"1593",433,8,-11.5,40,2.8,2000,-22.4,0.02,0,0,"4","0","1"
"1594",216,9,-11.1,38,2.4,1945,-22.6,0.43,0,0,"4","0","1"
"1595",123,10,-9.6,32,3.7,2000,-23.2,1.14,0,0,"4","0","1"
